MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,totalLivingArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,TypeOfPorch,Porchsqft,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
75,RM,87,18386,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CemntBd,CmentBd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1470,1470,GasA,Ex,Y,SBrkr,1675,1818,3493,4963,0,3,0,3,1,Gd,10,1,Ex,Attchd,2003,Unf,3,870,TA,TA,Y,302,None,0,NA,5,2008,WD,Normal,230500-755000
20,RL,61,10226,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1622,1622,GasA,Ex,Y,SBrkr,1630,0,1630,3252,1,2,0,3,1,Ex,8,1,Gd,Attchd,2008,RFn,3,860,TA,TA,Y,172,OpenPorch,42,NA,1,2009,WD,Normal,230500-755000
20,RL,79,10637,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,336,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,417,1705,GasA,Ex,Y,SBrkr,1718,0,1718,3423,1,2,0,3,1,Gd,7,1,Gd,Attchd,2007,RFn,3,826,TA,TA,Y,208,OpenPorch,44,NA,9,2009,WD,Normal,230500-755000
60,RL,?,8963,IR1,Lvl,Inside,NWAmes,Norm,1Fam,2Story,8,9,1976,1996,Hip,VinylSd,VinylSd,BrkFace,289,Ex,Gd,CBlock,TA,Gd,No,GLQ,575,ALQ,487,1142,GasA,Ex,Y,SBrkr,1175,1540,2715,3857,0,3,1,4,1,Gd,11,2,TA,BuiltIn,1994,Fin,2,831,TA,TA,Y,0,OpenPorch,204,NA,7,2008,WD,Normal,230500-755000
60,RL,86,10380,IR1,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,1986,1987,Gable,Plywood,Plywood,BrkFace,172,Gd,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,0,1502,GasA,Ex,Y,SBrkr,1553,1177,2730,4232,1,2,1,4,1,Gd,8,1,TA,Attchd,1987,Fin,2,576,TA,TA,Y,201,OpenPorch,96,MnPrv,8,2007,WD,Normal,230500-755000
20,RL,91,14303,IR1,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,672,1986,GasA,Ex,Y,SBrkr,1987,0,1987,3973,1,2,0,2,1,Gd,7,1,TA,Attchd,1994,Fin,2,691,TA,TA,Y,262,OpenPorch,36,NA,8,2008,WD,Normal,230500-755000
20,RL,?,115149,IR2,Low,CulDSac,ClearCr,Norm,1Fam,1Story,7,5,1971,2002,Gable,Plywood,Plywood,Stone,351,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,424,1643,GasA,TA,Y,SBrkr,1824,0,1824,3467,1,2,0,2,1,Gd,5,2,TA,Attchd,1971,Unf,2,739,TA,TA,Y,380,OpenPorch,48,NA,6,2007,WD,Normal,230500-755000
60,RL,?,9572,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,'Wd Sdng','Wd Sdng',BrkFace,336,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,971,1453,GasA,Ex,Y,SBrkr,1453,1357,2810,4263,0,2,1,4,1,Gd,9,1,Ex,Attchd,1990,RFn,2,750,Gd,Gd,Y,500,None,0,NA,6,2007,WD,Normal,230500-755000
60,FV,75,9000,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,2610,3794,0,2,1,4,1,Ex,11,1,Gd,BuiltIn,2007,Fin,2,550,TA,TA,Y,208,OpenPorch,364,NA,8,2007,New,Partial,230500-755000
60,RL,85,12244,Reg,Lvl,Inside,Timber,Norm,1Fam,2Story,8,5,2003,2003,Hip,VinylSd,VinylSd,Stone,226,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,611,1482,GasA,Ex,Y,SBrkr,1482,780,2262,3744,1,2,1,4,1,Gd,10,2,Gd,Attchd,2003,Fin,3,749,TA,TA,Y,168,None,0,NA,8,2008,WD,Normal,230500-755000
20,RL,80,10386,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2004,2005,Gable,CemntBd,CmentBd,Stone,246,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,536,2000,GasA,Ex,Y,SBrkr,2000,0,2000,4000,1,2,0,3,1,Gd,8,0,NA,Attchd,2004,Fin,3,888,TA,TA,Y,168,None,0,NA,7,2007,WD,Normal,230500-755000
20,RL,98,11478,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,200,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,486,1704,GasA,Ex,Y,SBrkr,1704,0,1704,3408,1,2,0,3,1,Gd,7,1,Gd,Attchd,2008,RFn,3,772,TA,TA,Y,0,OpenPorch,50,NA,5,2010,WD,Normal,230500-755000
20,RL,75,10084,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2004,2005,Gable,VinylSd,VinylSd,Stone,186,Gd,TA,PConc,Ex,TA,Av,GLQ,1369,Unf,317,1686,GasA,Ex,Y,SBrkr,1694,0,1694,3380,1,2,0,3,1,Gd,7,1,Gd,Attchd,2004,RFn,2,636,TA,TA,Y,255,OpenPorch,57,NA,8,2007,WD,Normal,230500-755000
60,RL,108,13418,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,VinylSd,Stone,132,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1117,1117,GasA,Ex,Y,SBrkr,1132,1320,2452,3569,0,3,1,4,1,Gd,9,1,Gd,BuiltIn,2004,Fin,3,691,TA,TA,Y,113,OpenPorch,32,NA,9,2006,WD,Normal,230500-755000
60,RL,?,14541,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,7,1993,1993,Gable,MetalSd,MetalSd,None,0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012,Unf,326,1338,GasA,Ex,Y,SBrkr,1352,1168,2520,3858,1,2,1,5,1,Gd,10,1,TA,Attchd,1993,RFn,3,796,TA,TA,Y,209,OpenPorch,55,NA,11,2006,WD,Abnorml,230500-755000
60,FV,85,11003,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,10,5,2008,2008,Gable,VinylSd,VinylSd,Stone,160,Ex,TA,PConc,Ex,TA,Av,GLQ,765,Unf,252,1017,GasA,Ex,Y,SBrkr,1026,981,2007,3024,1,2,1,3,1,Ex,10,1,Ex,Attchd,2008,Fin,3,812,TA,TA,Y,168,OpenPorch,52,NA,4,2009,WD,Normal,230500-755000
50,RL,?,15660,IR1,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,VinylSd,BrkFace,312,Gd,Gd,CBlock,TA,TA,No,BLQ,341,Unf,457,798,GasA,Ex,Y,SBrkr,1137,817,1954,2752,0,1,1,3,1,Gd,8,2,TA,Attchd,1939,Unf,2,431,TA,TA,Y,0,EnclosedPorch,269,NA,5,2008,WD,Normal,230500-755000
20,RL,79,9416,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2007,Hip,CemntBd,CmentBd,Stone,205,Ex,TA,PConc,Ex,TA,No,GLQ,1126,Unf,600,1726,GasA,Ex,Y,SBrkr,1726,0,1726,3452,1,2,0,3,1,Ex,8,1,Gd,Attchd,2007,Fin,3,786,TA,TA,Y,171,ScreenPorch,404,NA,9,2007,New,Partial,230500-755000
20,RL,85,14331,Reg,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2002,Hip,VinylSd,VinylSd,BrkFace,630,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,526,1800,GasA,Ex,Y,SBrkr,1800,0,1800,3600,1,2,0,3,1,Gd,7,1,Gd,Attchd,2002,Fin,3,765,TA,TA,Y,270,OpenPorch,78,NA,5,2006,WD,Normal,230500-755000
60,RL,?,11050,Reg,Lvl,Inside,CollgCr,PosN,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,204,Gd,TA,PConc,Ex,TA,Mn,GLQ,904,Unf,536,1440,GasA,Ex,Y,SBrkr,1476,677,2153,3593,1,2,1,3,1,Ex,8,2,Ex,Attchd,2000,Fin,3,736,TA,TA,Y,253,OpenPorch,142,NA,5,2009,WD,Normal,230500-755000
20,RL,90,11694,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2007,2007,Hip,CemntBd,CmentBd,BrkFace,452,Ex,TA,PConc,Ex,TA,Av,GLQ,48,Unf,1774,1822,GasA,Ex,Y,SBrkr,1828,0,1828,3650,0,2,0,3,1,Gd,9,1,Gd,Attchd,2007,Unf,3,774,TA,TA,Y,0,ScreenPorch,368,NA,7,2007,New,Partial,230500-755000
70,RL,70,10570,Reg,Bnk,Inside,Crawfor,Norm,1Fam,2Story,8,8,1932,1994,Hip,BrkFace,BrkFace,None,0,Gd,TA,CBlock,Gd,Gd,No,Rec,297,Unf,556,853,GasA,TA,Y,SBrkr,1549,1178,2727,3580,0,2,1,3,1,Gd,10,2,TA,Detchd,1932,Unf,2,440,TA,TA,Y,0,OpenPorch,74,NA,12,2007,WD,Normal,230500-755000
60,RL,80,9200,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,473,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,484,1470,GasA,Gd,Y,SBrkr,1470,1160,2630,4100,1,2,1,4,1,Gd,8,1,TA,Attchd,1998,Fin,3,696,TA,TA,Y,0,OpenPorch,66,NA,6,2008,WD,Normal,230500-755000
20,RL,85,14601,Reg,Lvl,Inside,Timber,Norm,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,584,Ex,TA,PConc,Ex,TA,Av,GLQ,1260,Unf,578,1838,GasA,Ex,Y,SBrkr,1838,0,1838,3676,1,2,0,2,1,Ex,8,1,Gd,Attchd,2006,Fin,3,765,TA,TA,Y,270,OpenPorch,68,NA,3,2009,WD,Normal,230500-755000
20,RL,129,16737,Reg,Lvl,FR3,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,533,1980,GasA,Ex,Y,SBrkr,1980,0,1980,3960,1,2,0,3,1,Ex,8,1,Gd,Attchd,2004,Fin,3,770,TA,TA,Y,194,OpenPorch,45,NA,9,2006,WD,Normal,230500-755000
20,RL,89,12898,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,9,5,2007,2008,Hip,VinylSd,VinylSd,Stone,70,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,Unf,598,1620,GasA,Ex,Y,SBrkr,1620,0,1620,3240,1,2,0,2,1,Ex,6,1,Ex,Attchd,2008,Fin,3,912,TA,TA,Y,228,None,0,NA,9,2009,WD,Normal,230500-755000
60,RL,95,11787,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,BrkFace,594,Gd,TA,PConc,Gd,TA,No,GLQ,719,Unf,660,1379,GasA,Ex,Y,SBrkr,1383,1015,2398,3777,1,2,1,3,1,Gd,8,1,TA,Attchd,1996,Fin,3,834,TA,TA,Y,239,OpenPorch,60,NA,8,2007,WD,Normal,230500-755000
50,RL,79,12327,IR1,Low,Inside,SawyerW,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,'Wd Sdng','Wd Sdng',None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441,Unf,55,1496,GasA,Ex,Y,SBrkr,1496,636,2132,3628,1,1,1,1,1,Gd,5,1,Gd,BuiltIn,1983,Fin,2,612,Gd,TA,Y,349,OpenPorch,40,NA,9,2009,WD,Normal,230500-755000
60,RL,76,9591,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,344,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1143,1143,GasA,Ex,Y,SBrkr,1143,1330,2473,3616,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,2004,RFn,3,852,TA,TA,Y,192,OpenPorch,151,NA,10,2007,WD,Normal,230500-755000
20,RL,93,12030,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,254,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,1694,1694,GasA,Ex,Y,SBrkr,1694,0,1694,3388,0,2,0,3,1,Gd,7,0,NA,Attchd,2007,Fin,3,818,TA,TA,Y,168,OpenPorch,228,NA,12,2007,New,Partial,230500-755000
20,RL,93,12085,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,328,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,730,1734,GasA,Ex,Y,SBrkr,1734,0,1734,3468,1,2,0,3,1,Ex,7,1,Gd,Attchd,2007,RFn,3,928,TA,TA,Y,0,None,0,NA,11,2007,New,Partial,230500-755000
120,RL,68,7820,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,MetalSd,MetalSd,BrkFace,362,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,1869,1869,GasA,Ex,Y,SBrkr,1869,0,1869,3738,0,2,0,2,1,Ex,6,1,Gd,Attchd,2007,RFn,2,617,TA,TA,Y,210,OpenPorch,54,NA,12,2007,New,Partial,230500-755000
20,RL,69,11302,IR1,Lvl,Inside,StoneBr,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,Other,BrkFace,238,Gd,TA,PConc,Gd,TA,Gd,GLQ,1422,Unf,392,1814,GasA,Ex,Y,SBrkr,1826,0,1826,3640,1,2,0,3,1,Gd,7,1,TA,Attchd,2005,Fin,3,758,TA,TA,Y,180,ScreenPorch,195,NA,8,2006,New,Partial,230500-755000
120,RL,61,7658,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,412,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,1296,1752,GasA,Ex,Y,SBrkr,1752,0,1752,3504,1,2,0,2,1,Ex,6,1,Gd,Attchd,2005,RFn,2,576,TA,TA,Y,196,OpenPorch,82,NA,2,2010,WD,Normal,230500-755000
60,RL,90,12376,Reg,Lvl,Corner,SawyerW,Norm,1Fam,2Story,7,5,1990,1990,Hip,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,203,1673,GasA,Gd,Y,SBrkr,1699,1523,3222,4895,1,3,0,5,1,Gd,11,2,TA,Attchd,1990,Unf,3,594,TA,TA,Y,367,None,0,NA,5,2010,WD,Normal,230500-755000
60,RL,134,19378,IR1,HLS,Corner,Gilbert,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,456,Gd,TA,PConc,Gd,TA,Mn,GLQ,57,Unf,1335,1392,GasA,Ex,Y,SBrkr,1392,1070,2462,3854,1,2,1,4,1,Gd,9,1,Gd,Attchd,2006,RFn,2,576,TA,TA,Y,239,3SsnPorch,300,NA,3,2006,New,Partial,230500-755000
20,RL,86,13286,IR1,Lvl,Inside,Edwards,Norm,1Fam,1Story,9,5,2007,2008,Hip,CemntBd,CmentBd,Stone,340,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,464,1698,GasA,Ex,Y,SBrkr,1698,0,1698,3396,1,2,0,3,1,Ex,8,1,Gd,Attchd,2007,Fin,3,768,TA,TA,Y,327,OpenPorch,64,NA,2,2009,WD,Normal,230500-755000
20,RL,84,11670,IR1,Lvl,Corner,Somerst,RRNn,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,ImStucc,Stone,302,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,1905,1905,GasA,Ex,Y,SBrkr,1905,0,1905,3810,0,2,0,3,1,Ex,8,1,Gd,Attchd,2006,Fin,3,788,TA,TA,Y,0,OpenPorch,191,NA,3,2007,WD,Normal,230500-755000
120,RL,32,10846,IR1,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,BrkFace,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,100,1719,GasA,Ex,Y,SBrkr,1719,0,1719,3438,2,1,1,1,1,Gd,6,2,Gd,Attchd,1993,Fin,2,473,TA,TA,Y,122,OpenPorch,30,NA,5,2008,Con,Normal,230500-755000
60,RL,77,11198,IR1,Lvl,Inside,StoneBr,Norm,1Fam,2Story,9,5,2005,2007,Hip,VinylSd,VinylSd,BrkFace,245,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,1122,1122,GasA,Ex,Y,SBrkr,1134,1370,2504,3626,0,2,1,4,1,Ex,11,1,Gd,BuiltIn,2005,Fin,3,656,TA,TA,Y,144,OpenPorch,39,NA,6,2008,WD,Normal,230500-755000
75,RM,75,13500,Reg,Lvl,Inside,OldTown,Artery,1Fam,2.5Unf,10,9,1893,2000,Gable,'Wd Sdng','Wd Sdng',None,0,Ex,Ex,BrkTil,TA,TA,No,Unf,0,Unf,1237,1237,GasA,Gd,Y,SBrkr,1521,1254,2775,4012,0,3,1,3,1,Gd,9,1,Gd,Detchd,1988,Unf,2,880,Gd,TA,Y,105,OpenPorch,502,NA,7,2008,WD,Normal,230500-755000
60,RL,98,12256,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1994,1995,Gable,HdBoard,HdBoard,BrkFace,362,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,431,1463,GasA,Ex,Y,SBrkr,1500,1122,2622,4085,1,2,1,3,1,Gd,9,2,TA,Attchd,1994,RFn,2,712,TA,TA,Y,186,OpenPorch,32,NA,4,2010,WD,Normal,230500-755000
20,RL,108,13173,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Hip,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,80,1652,GasA,Ex,Y,SBrkr,1652,0,1652,3304,1,2,0,2,1,Ex,6,2,Ex,Attchd,2006,Fin,2,840,TA,TA,Y,404,OpenPorch,102,NA,11,2009,WD,Normal,230500-755000
60,RL,101,14215,IR1,Lvl,Corner,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,380,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1158,1158,GasA,Ex,Y,SBrkr,1158,1218,2376,3534,0,3,1,4,1,Gd,9,1,Gd,BuiltIn,2005,RFn,3,853,TA,TA,Y,240,OpenPorch,154,NA,11,2006,New,Partial,230500-755000
60,RL,86,10562,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1288,Unf,294,1582,GasA,Ex,Y,SBrkr,1610,551,2161,3743,1,1,1,3,1,Ex,8,1,Gd,Attchd,2007,Fin,3,789,TA,TA,Y,178,OpenPorch,120,NA,11,2007,New,Partial,230500-755000
20,RL,98,16033,IR1,Lvl,FR2,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,378,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,572,1833,GasA,Ex,Y,SBrkr,1850,0,1850,3683,1,2,0,3,1,Gd,8,1,Gd,Attchd,2004,Fin,3,772,TA,TA,Y,519,OpenPorch,112,NA,3,2006,WD,Normal,230500-755000
60,RL,80,14000,Reg,Lvl,Inside,ClearCr,Norm,1Fam,2Story,7,5,1996,1997,Gable,'Wd Sdng','Wd Sdng',None,0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,105,1306,GasA,Ex,Y,SBrkr,1306,954,2260,3566,1,2,1,3,1,Gd,7,0,NA,Attchd,1996,RFn,2,533,TA,TA,Y,296,OpenPorch,44,NA,4,2010,WD,Normal,230500-755000
120,FV,50,5119,IR1,Lvl,CulDSac,Somerst,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,460,1698,GasA,Ex,Y,SBrkr,1709,0,1709,3407,1,2,0,2,1,Gd,5,1,TA,Attchd,1999,Fin,2,506,TA,TA,Y,97,OpenPorch,65,NA,1,2008,CWD,Abnorml,230500-755000
60,RL,108,14774,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,2599,3992,0,2,1,4,1,Gd,10,1,TA,BuiltIn,1999,Fin,3,779,TA,TA,Y,668,OpenPorch,30,NA,5,2010,WD,Normal,230500-755000
60,RL,42,26178,IR1,Lvl,Inside,Timber,Norm,1Fam,2Story,7,5,1989,1990,Hip,MetalSd,MetalSd,BrkFace,293,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,Unf,245,1210,GasA,Ex,Y,SBrkr,1238,1281,2519,3729,1,2,1,4,1,Gd,9,2,Gd,Attchd,1989,RFn,2,628,TA,TA,Y,320,OpenPorch,27,NA,4,2006,WD,Normal,230500-755000
60,RL,96,11308,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,154,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,168,1104,GasA,Ex,Y,SBrkr,1130,1054,2184,3288,1,2,1,3,1,Ex,10,1,Gd,Attchd,2008,Fin,3,836,TA,TA,Y,0,OpenPorch,102,NA,7,2009,WD,Normal,230500-755000
20,RL,100,17500,Reg,Lvl,Inside,Crawfor,PosA,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,496,1902,GasA,TA,Y,SBrkr,1902,0,1902,3804,1,2,0,3,1,Ex,7,2,TA,Attchd,1959,Fin,2,567,TA,TA,Y,0,EnclosedPorch,369,NA,5,2010,WD,Normal,230500-755000
60,RL,98,12203,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1998,1999,Hip,VinylSd,VinylSd,BrkFace,975,Gd,TA,PConc,Gd,TA,No,GLQ,854,Unf,371,1225,GasA,Ex,Y,SBrkr,1276,1336,2612,3837,1,2,1,4,1,Gd,8,1,TA,Attchd,1998,Fin,3,676,TA,TA,Y,250,None,0,NA,7,2009,WD,Normal,230500-755000
60,RL,82,9430,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,673,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,89,1252,GasA,Ex,Y,SBrkr,1268,1097,2365,3617,1,2,1,3,1,Gd,8,1,Gd,Attchd,1999,RFn,3,856,TA,TA,Y,0,ScreenPorch,308,NA,7,2009,WD,Normal,230500-755000
20,RL,96,12456,Reg,Lvl,FR2,NridgHt,Norm,1Fam,1Story,10,5,2006,2007,Hip,CemntBd,CmentBd,Stone,230,Ex,TA,PConc,Ex,TA,Gd,GLQ,1172,Unf,528,1700,GasA,Ex,Y,SBrkr,1718,0,1718,3418,1,2,0,3,1,Ex,7,1,Gd,Attchd,2008,Fin,3,786,TA,TA,Y,216,OpenPorch,48,NA,7,2009,WD,Normal,230500-755000
60,FV,85,10800,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Ex,TA,No,GLQ,789,Unf,245,1034,GasA,Ex,Y,SBrkr,1050,1028,2078,3112,1,2,1,3,1,Ex,8,1,Gd,Attchd,2008,Fin,3,836,TA,TA,Y,0,OpenPorch,102,NA,4,2008,New,Partial,230500-755000
60,FV,102,11143,IR1,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1580,1580,GasA,Ex,Y,SBrkr,1580,886,2466,4046,0,3,0,4,1,Gd,8,1,Gd,Attchd,2004,RFn,2,610,TA,TA,Y,159,OpenPorch,214,NA,12,2007,WD,Normal,230500-755000
60,RL,?,16545,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,731,Gd,TA,PConc,Gd,TA,Mn,GLQ,781,Unf,503,1284,GasA,Ex,Y,SBrkr,1310,1140,2450,3734,1,2,1,3,1,Gd,7,1,TA,Attchd,1998,Fin,3,1069,TA,TA,Y,0,OpenPorch,126,NA,5,2009,WD,Normal,230500-755000
60,RL,96,10542,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1994,Hip,'Wd Sdng',ImStucc,BrkFace,651,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,138,1311,GasA,Ex,Y,SBrkr,1325,1093,2418,3729,1,2,1,3,1,Gd,9,1,TA,Attchd,1993,RFn,3,983,TA,TA,Y,250,EnclosedPorch,370,NA,8,2008,WD,Normal,230500-755000
60,RL,111,16259,Reg,Lvl,Corner,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,VinylSd,Stone,370,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,1249,1249,GasA,Ex,Y,SBrkr,1249,1347,2596,3845,0,3,1,4,1,Gd,9,0,NA,Attchd,2006,RFn,3,840,TA,TA,Y,240,OpenPorch,154,NA,9,2006,New,Partial,230500-755000
60,RL,85,11924,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,WdShing,'Wd Shng',Stone,286,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,177,1175,GasA,Ex,Y,SBrkr,1182,1142,2324,3499,1,3,0,4,1,Ex,11,2,Gd,BuiltIn,2005,Fin,3,736,TA,TA,Y,147,OpenPorch,21,NA,7,2006,New,Partial,230500-755000
